CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,13,-,-,-,46.00,-,30,17.85,95.00,90,"63,300.00",60,"4,281.90","7,054.80",870,-,"9,961.00",-,-,-,1,
,20,-,-,16.70,27.50,-,120,22.65,71.00,90,"63,400.00",60,"4,363.00","7,074.25",870,-,"10,056.45",-,-,-,1,
,103,19,73,17.28,31.90,3.10,630,29.10,31.90,60,"63,500.00",60,"4,161.90","7,201.50",30,-,"7,069.55",-,-,-,2,
,26,-,4,17.46,31.50,-26.35,60,17.90,189.90,60,"63,600.00",60,"4,579.45","7,352.50",870,-,"10,249.10",-,-,-,1,
,9,-,-,-,107.00,-,60,12.85,266.85,60,"63,700.00",60,"4,688.25","7,506.25",870,-,"10,342.90",-,-,-,1,
,45,2,7,17.13,24.00,-,60,25.20,254.40,60,"63,800.00",60,"4,679.40","7,459.30",60,-,"10,438.40",-,-,-,1,
,26,-,-,-,38.00,-,60,12.05,240.00,90,"63,900.00",60,"4,908.75","7,684.30",870,-,"10,549.50",-,-,-,1,
,558,-47,650,17.56,24.20,-0.05,60,23.30,24.80,120,"64,000.00",90,"6,946.55","7,113.00",60,-171.20,"6,903.80",23.28,9,5,15,
,10,-,-,-,69.95,-,60,12.05,220.00,60,"64,100.00",60,"4,622.55","7,810.45",870,-,"10,727.50",-,-,-,1,
,32,5,5,21.61,71.65,1.70,120,15.50,71.40,60,"64,200.00",60,"4,713.65","7,910.10",870,-,"10,822.75",-,-,-,1,
,6,-,-,-,52.15,-,60,12.05,71.55,60,"64,300.00",60,"4,807.80","8,137.50",870,-,"10,935.20",-,-,-,1,
,10,2,2,21.95,69.60,44.60,120,16.05,69.10,60,"64,400.00",870,"6,730.05","8,255.15",60,0.05,"7,000.05",-,3,3,4,
,90,40,66,18.42,22.90,0.20,60,20.20,22.90,180,"64,500.00",60,"5,061.20","8,358.10",60,-,"11,127.60",-,-,-,1,
,14,-,-,18.15,18.95,-,30,10.70,134.00,60,"64,600.00",60,"5,111.25","8,476.50",870,-,"11,223.95",-,-,-,1,
,-,-,-,-,-,-,60,10.85,163.05,60,"64,700.00",60,"5,222.90","8,580.80",870,-,"11,320.55",-,-,-,1,
,40,-15,15,18.36,17.95,-4.05,120,13.30,126.20,60,"64,800.00",450,"5,510.55","8,710.20",870,-,"11,417.50",-,-,-,20,
,3,-,-,-,24.15,-,60,10.45,147.05,60,"64,900.00",450,"5,604.65","8,754.80",870,-,"11,514.05",-,-,-,20,
,"2,127",196,973,18.92,19.20,0.75,390,18.85,19.45,420,"65,000.00",30,"7,931.65","8,059.00",30,142.50,"7,995.00",29.71,23,21,63,
,3,-,-,-,69.15,-,60,8.35,132.65,60,"65,100.00",930,"7,372.75","9,037.50",870,-,"10,464.85",-,-,-,20,
,-,-,-,-,-,-,30,8.30,125.85,60,"65,200.00",870,"7,457.15","9,089.80",870,-,"10,572.45",-,-,-,20,
,-,-,-,-,-,-,60,8.35,119.30,60,"65,300.00",870,"7,552.20","9,176.75",870,-,"10,673.30",-,-,-,17,
,1,1,1,21.96,39.70,-705.25,60,8.45,87.95,60,"65,400.00",870,"7,643.75","9,210.05",870,-,"10,104.75",-,-,-,19,
,89,18,36,19.66,17.70,0.65,30,17.15,18.40,60,"65,500.00",870,"7,732.65","8,858.85",300,-,"10,851.45",-,-,-,20,
,3,1,2,19.41,15.00,5.85,30,10.40,34.55,30,"65,600.00",60,"7,828.80","9,566.80",870,-,"10,948.45",-,-,-,20,
,-,-,-,-,-,-,30,2.05,96.35,60,"65,700.00",870,"7,540.70","9,475.05",870,-,"11,045.75",-,-,-,20,
,4,-,-,-,21.95,-,30,2.05,91.25,60,"65,800.00",60,"7,557.35","9,607.80",870,-,"11,153.90",-,-,-,20,
,-,-,-,-,-,-,30,3.65,86.40,60,"65,900.00",870,"8,105.10","9,893.55",870,-,"11,256.00",-,-,-,20,
,"1,669",406,811,20.34,16.15,-,30,16.15,16.50,480,"66,000.00",60,"8,044.95","8,997.00",30,80.00,"8,880.00",27.84,28,28,123,
,-,-,-,-,-,-,30,5.65,77.25,60,"66,100.00",60,"8,298.35","10,088.10",870,-,"11,446.20",-,-,-,12,
,-,-,-,-,-,-,30,5.35,47.95,60,"66,200.00",870,"8,393.50","10,069.75",870,-,"10,450.45",-,-,-,20,
,12,1,1,21.04,15.00,-1.40,90,15.00,16.80,120,"66,500.00",870,"8,683.65","10,434.55",870,-,"11,193.35",-,-,-,19,
,43,-,-,21.82,14.20,0.30,210,11.00,14.50,120,"67,000.00",870,"9,145.00","10,953.85",870,-,-,-,-,-,-,
,1,-,-,22.44,13.00,-,150,8.05,12.00,60,"67,500.00",870,"9,585.25","11,456.80",870,-,"12,130.65",-,-,-,19,
,152,-13,35,22.03,8.20,-3.65,120,8.20,11.70,30,"68,000.00",60,"10,059.50","12,054.95",870,-,-,-,-,-,-,
,89,4,12,23.61,10.90,0.20,120,7.50,10.90,60,"68,500.00",870,"10,507.90","12,193.00",30,-,-,-,-,-,-,
