CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,391,11,424,24.80,9.05,-1.00,60,8.65,9.40,90,"61,600.00",300,"4,131.95","5,252.90",300,-,"10,427.75",-,-,-,14,
,481,56,793,24.81,8.00,-2.10,60,8.30,10.00,60,"61,700.00",300,"4,672.85","5,307.75",300,-,"5,279.00",50.30,-,-,8,
,462,-51,546,25.21,7.95,-0.90,30,7.00,8.75,60,"61,800.00",390,"4,798.80","5,435.70",300,-,"5,600.00",61.82,-,-,25,
,355,-13,595,25.29,7.20,-1.25,150,6.25,10.00,450,"61,900.00",300,"4,840.10","5,501.90",330,-,"5,911.50",-,-,-,13,
,"16,266","1,594","42,472",25.18,6.10,-1.15,540,6.10,6.30,60,"62,000.00",60,"5,448.75","5,543.95",300,126.35,"5,470.30",46.61,242,-111,"2,388",
,404,46,286,26.03,7.05,0.25,420,6.50,7.05,30,"62,100.00",300,"4,406.20","5,734.80",300,-,"11,208.50",-,-,-,30,
,352,16,521,26.66,7.55,1.40,60,5.20,7.25,90,"62,200.00",300,"4,408.00","5,863.55",300,-,"11,309.25",-,-,-,13,
,195,-47,177,26.20,5.80,-0.95,600,4.80,9.00,60,"62,300.00",300,"5,212.80","5,917.45",330,-,"5,605.00",26.93,-,-,8,
,251,-55,265,26.40,5.45,-0.55,600,4.90,17.65,240,"62,400.00",300,"5,275.70","6,094.40",300,-,"8,086.00",-,-,-,7,
,"3,509",476,"7,060",26.52,5.00,-0.65,150,5.00,5.80,60,"62,500.00",300,"5,819.00","6,087.85",300,105.85,"5,947.55",48.08,186,-100,143,
,165,-32,50,27.02,5.20,-0.85,150,4.30,25.10,150,"62,600.00",300,"5,467.55","6,507.90",300,-,"8,276.20",-,-,-,5,
,168,-50,102,27.31,5.05,-0.50,180,4.25,23.10,150,"62,700.00",300,"5,587.50","6,307.90",330,-,"6,320.00",59.16,-,-,8,
,196,-36,96,27.40,4.60,-0.60,390,3.90,17.00,60,"62,800.00",300,"4,700.65","6,696.60",300,-,"10,099.00",-,-,-,2,
,150,-25,331,27.42,4.10,-,60,3.80,5.60,510,"62,900.00",300,"4,800.45","6,881.25",300,-,"10,197.90",-,-,-,18,
,"7,779","-1,346","14,754",27.75,4.05,0.20,210,3.95,4.15,210,"63,000.00",90,"6,428.90","6,618.15",300,64.95,"6,370.00",44.34,72,54,"1,309",
,190,-22,840,27.89,3.75,-0.30,300,3.05,5.50,"4,320","63,100.00",300,"5,063.55","7,009.10",300,-,"10,393.50",-,-,-,2,
,113,-,-,27.66,3.00,0.80,300,2.80,23.75,60,"63,200.00",900,"4,980.75","6,877.85",300,-,"10,493.30",-,-,-,2,
,114,9,148,28.62,3.75,0.05,270,3.05,6.05,510,"63,300.00",300,"5,463.45","6,920.60",300,-,"10,592.15",-,-,-,3,
,50,-35,81,28.90,3.65,-0.10,300,2.65,13.80,600,"63,400.00",300,"5,431.25","7,046.85",300,-,"10,690.60",-,-,-,7,
,"1,023",-252,"4,779",29.04,3.40,-0.25,600,3.00,4.95,60,"63,500.00",300,"6,327.00","7,149.75",300,-,"7,100.00",63.12,-,-,25,
,64,15,149,28.81,2.80,-0.35,150,2.10,6.50,510,"63,600.00",300,"5,525.25","7,242.65",300,-,"10,886.70",-,-,-,11,
,56,4,59,29.52,3.15,0.10,300,1.90,6.50,510,"63,700.00",300,"5,208.10","7,368.15",300,-,"10,986.45",-,-,-,20,
,36,-7,53,29.57,2.85,-0.15,"3,000",2.25,9.00,30,"63,800.00","1,200","5,292.90","7,494.30",300,-,"11,085.30",-,-,-,4,
,90,22,76,30.02,2.95,0.95,270,2.35,15.00,60,"63,900.00",900,"5,427.95","7,560.20",300,-,"11,183.20",-,-,-,4,
,"5,241",-26,"7,560",31.76,4.50,1.25,"1,500",2.75,4.45,150,"64,000.00",30,"7,426.35","7,516.70",60,190.00,"7,440.00",56.20,11,-11,320,
,253,89,221,30.50,2.75,-0.05,270,2.30,4.40,510,"64,100.00",300,"5,642.25","7,776.80",300,-,"11,380.55",-,-,-,4,
,293,-1,347,30.62,2.55,0.40,300,2.30,4.80,810,"64,200.00",300,"6,613.75","7,936.40",300,-,"9,854.40",-,-,-,2,
,119,-1,14,32.07,3.60,1.25,30,2.25,4.75,30,"64,300.00",300,"7,269.55","8,039.85",30,-,"11,183.70",-,-,-,2,
,87,71,567,31.12,2.40,-0.25,"1,860",2.05,6.50,600,"64,400.00",300,"6,311.30","8,221.65",300,-,"13,239.60",-,-,-,3,
,524,-76,"3,021",33.48,4.40,1.70,150,2.35,5.15,150,"64,500.00",600,"6,425.05","8,182.70",300,-,"11,275.00",-,-,-,3,
,58,8,93,31.46,2.15,-2.55,390,2.00,3.80,210,"64,600.00",300,"7,463.95","8,327.60",300,-,"11,479.70",-,-,-,2,
,390,-,-,33.63,3.70,-,30,2.15,4.75,90,"64,700.00",300,"7,527.75","8,348.15",300,-,"11,578.15",-,-,-,2,
,267,66,349,31.90,2.00,-1.00,150,2.00,4.40,600,"64,800.00",300,"7,581.90","8,463.40",300,-,"11,650.90",-,-,-,2,
,237,94,301,32.60,2.25,0.05,600,1.80,3.20,60,"64,900.00","1,170","7,614.30","8,733.60",300,-,"10,543.85",-,-,-,1,
,"10,134",-392,"7,218",33.59,2.75,0.20,270,2.65,2.75,60,"65,000.00",390,"8,364.15","8,614.95",300,11.80,"8,320.00",47.93,487,-3,"2,253",
,171,5,30,33.74,2.60,0.55,"1,200",1.70,8.00,600,"65,100.00",300,"7,502.05","8,950.45",300,-,"10,741.15",-,-,-,1,
,186,36,127,33.22,2.00,-0.30,"3,600",1.65,3.75,90,"65,200.00",300,"7,594.50","8,950.70",300,-,"10,839.85",-,-,-,1,
,89,-,64,33.47,1.95,-0.40,"3,000",1.75,3.40,450,"65,300.00",300,"7,663.00","9,129.15",300,-,"10,938.50",-,-,-,1,
,163,-17,98,33.46,1.75,0.55,570,1.75,7.55,120,"65,400.00",330,"7,741.60","9,265.95",300,-,"11,047.60",-,-,-,1,
,470,16,"1,120",34.36,2.10,-0.30,60,2.10,3.15,60,"65,500.00",300,"7,765.75","9,142.75",300,-,"11,136.90",-,-,-,1,
,144,-,68,34.20,1.80,-0.45,780,1.55,4.25,90,"65,600.00",300,"6,094.15","9,524.95",300,-,"11,234.55",-,-,-,1,
,235,-3,36,33.95,1.50,-0.25,300,1.60,3.25,90,"65,700.00",300,"8,080.60","9,618.30",300,-,"11,348.90",-,-,-,1,
,193,-24,131,34.56,1.65,-0.10,"1,140",1.40,6.00,900,"65,800.00",300,"8,148.80","9,597.90",300,-,"11,432.00",-,-,-,2,
,220,-27,92,35.82,2.20,0.95,600,1.60,2.85,90,"65,900.00",300,"8,329.85","9,500.30",300,-,"11,541.85",-,-,-,1,
,"1,368",-351,"3,842",36.15,2.20,0.75,600,1.65,2.15,150,"66,000.00",300,"9,201.70","9,513.60",300,-13.85,"9,490.00",71.28,28,-28,140,
,148,-263,511,37.19,2.70,0.55,900,1.40,3.30,540,"66,100.00",300,"8,741.05","9,720.50",300,-,"4,274.25",-,-,-,2,
,188,-,16,35.93,1.70,0.60,"3,630",1.35,6.60,300,"66,200.00",300,"8,836.15","10,114.80","1,170",-,"11,750.75",-,-,-,1,
,256,1,23,35.51,1.35,0.25,570,1.35,3.00,270,"66,300.00",300,"8,928.00","9,924.60","1,170",-,"11,521.90",-,-,-,1,
,287,-7,58,36.56,1.70,0.45,600,1.25,2.10,60,"66,400.00",330,"9,187.30","10,005.00","1,170",-,"11,812.85",-,-,-,2,
,244,-75,"1,015",36.13,1.35,-0.25,60,1.40,5.00,300,"66,500.00",300,"9,112.65","10,145.45",300,-,"4,641.00",-,-,-,1,
,380,49,276,37.74,2.00,-0.25,600,1.20,2.75,570,"66,600.00",300,"9,207.60","10,279.85",300,-,"4,732.10",-,-,-,1,
,"2,369",-296,"4,386",37.15,1.15,-,540,1.15,1.35,300,"67,000.00",300,"9,578.60","10,841.25",300,-,"11,750.00",-,-,-,3,
,507,-283,"1,950",38.79,1.20,0.20,300,1.15,1.30,750,"67,500.00","1,170","10,038.75","11,421.25",300,-,"14,000.00",-,-,-,1,
,"1,493",-497,"2,556",39.99,1.10,-0.05,870,1.10,1.25,540,"68,000.00",300,"10,504.30","12,019.15",300,-,-,-,-,-,-,
,917,120,825,40.59,0.85,-0.45,"2,190",0.85,0.90,600,"68,500.00",300,"10,969.20","12,224.75",300,-,-,-,-,-,-,
,"4,808",-559,"1,485",42.39,0.95,-0.30,960,0.95,1.15,600,"69,000.00","1,170","11,432.45","12,771.60",300,-,-,-,-,-,-,
